subject,task,trial,is_fall,split,impact_frame,threshold_fire_frame,cusum_fire_frame,cusum_side,shapelet_fire_frame,any_fire_frame,majority_fire_frame,unanimous_fire_frame
31,35,4,False,train,,654.0,,,,654.0,,
31,35,5,False,train,,,613.0,minus,,613.0,,
31,36,1,False,train,,365.0,439.0,minus,,365.0,439.0,
31,36,2,False,train,,472.0,545.0,minus,,472.0,545.0,
31,36,3,False,train,,487.0,523.0,minus,,487.0,523.0,
31,36,4,False,train,,422.0,545.0,minus,,422.0,545.0,
31,36,5,False,train,,456.0,529.0,minus,,456.0,529.0,
32,20,1,True,test,443.0,420.0,436.0,plus,336.0,336.0,420.0,436.0
32,20,2,True,test,422.0,406.0,422.0,plus,,406.0,422.0,
32,20,3,True,test,426.0,441.0,420.0,plus,,420.0,441.0,
32,20,4,True,test,457.0,435.0,451.0,plus,388.0,388.0,435.0,451.0
32,20,5,True,test,415.0,388.0,406.0,plus,,388.0,406.0,
32,21,1,True,test,385.0,365.0,376.0,plus,322.0,322.0,365.0,376.0
32,21,2,True,test,363.0,343.0,353.0,plus,346.0,343.0,346.0,353.0
32,21,3,True,test,376.0,340.0,361.0,plus,335.0,335.0,340.0,361.0
32,21,4,True,test,404.0,370.0,392.0,plus,364.0,364.0,370.0,392.0
32,21,5,True,test,381.0,343.0,364.0,plus,125.0,125.0,343.0,364.0
32,22,1,True,test,395.0,372.0,381.0,plus,327.0,327.0,372.0,381.0
32,22,2,True,test,441.0,418.0,430.0,plus,124.0,124.0,418.0,430.0
32,22,3,True,test,429.0,406.0,419.0,plus,408.0,406.0,408.0,419.0
32,22,4,True,test,488.0,463.0,477.0,plus,463.0,463.0,463.0,477.0
32,22,5,True,test,413.0,391.0,401.0,plus,400.0,391.0,400.0,401.0
32,23,1,True,test,466.0,450.0,478.0,minus,426.0,426.0,450.0,478.0
32,23,2,True,test,491.0,450.0,501.0,minus,443.0,443.0,450.0,501.0
32,23,3,True,test,468.0,450.0,439.0,plus,,439.0,450.0,
32,23,4,True,test,527.0,512.0,539.0,minus,470.0,470.0,512.0,539.0
32,23,5,True,test,483.0,469.0,456.0,plus,,456.0,469.0,
32,24,1,True,test,456.0,426.0,446.0,plus,392.0,392.0,426.0,446.0
32,24,2,True,test,484.0,461.0,473.0,plus,,461.0,473.0,
32,24,3,True,test,487.0,464.0,479.0,plus,,464.0,479.0,
32,24,4,True,test,469.0,446.0,457.0,plus,446.0,446.0,446.0,457.0
32,24,5,True,test,462.0,438.0,445.0,plus,415.0,415.0,438.0,445.0
32,25,1,True,test,375.0,364.0,495.0,plus,316.0,316.0,364.0,495.0
32,25,2,True,test,402.0,392.0,419.0,minus,336.0,336.0,392.0,419.0
32,25,3,True,test,457.0,441.0,470.0,minus,390.0,390.0,441.0,470.0
32,25,4,True,test,440.0,421.0,452.0,minus,,421.0,452.0,
32,25,5,True,test,422.0,398.0,415.0,plus,348.0,348.0,398.0,415.0
32,26,1,True,test,387.0,372.0,373.0,plus,219.0,219.0,372.0,373.0
32,26,2,True,test,417.0,403.0,407.0,plus,401.0,401.0,403.0,407.0
32,26,3,True,test,425.0,410.0,418.0,plus,351.0,351.0,410.0,418.0
32,26,4,True,test,417.0,401.0,407.0,plus,365.0,365.0,401.0,407.0
32,26,5,True,test,415.0,399.0,405.0,plus,373.0,373.0,399.0,405.0
32,27,1,True,test,364.0,346.0,361.0,plus,301.0,301.0,346.0,361.0
32,27,2,True,test,393.0,374.0,391.0,plus,304.0,304.0,374.0,391.0
32,27,3,True,test,406.0,384.0,400.0,plus,308.0,308.0,384.0,400.0
32,27,4,True,test,436.0,416.0,432.0,plus,357.0,357.0,416.0,432.0
32,27,5,True,test,412.0,393.0,409.0,plus,323.0,323.0,393.0,409.0
32,28,1,True,test,428.0,409.0,440.0,minus,,409.0,440.0,
32,28,2,True,test,511.0,496.0,524.0,minus,122.0,122.0,496.0,524.0
32,28,3,True,test,483.0,470.0,494.0,minus,,470.0,494.0,
32,28,4,True,test,420.0,404.0,431.0,minus,376.0,376.0,404.0,431.0
32,28,5,True,test,471.0,455.0,485.0,minus,409.0,409.0,455.0,485.0
32,29,1,True,test,599.0,575.0,617.0,minus,574.0,574.0,575.0,617.0
32,29,2,True,test,552.0,513.0,529.0,plus,486.0,486.0,513.0,529.0
32,29,3,True,test,556.0,533.0,542.0,plus,73.0,73.0,533.0,542.0
32,29,4,True,test,479.0,452.0,466.0,plus,449.0,449.0,452.0,466.0
32,29,5,True,test,542.0,514.0,528.0,plus,513.0,513.0,514.0,528.0
32,30,1,True,test,359.0,348.0,371.0,minus,,348.0,371.0,
32,30,2,True,test,387.0,373.0,398.0,minus,350.0,350.0,373.0,398.0
32,30,3,True,test,379.0,346.0,363.0,plus,,346.0,363.0,
32,30,4,True,test,380.0,331.0,354.0,plus,,331.0,354.0,
32,30,5,True,test,369.0,324.0,339.0,plus,321.0,321.0,324.0,339.0
32,31,1,True,test,349.0,153.0,284.0,plus,,153.0,284.0,
32,31,2,True,test,385.0,151.0,351.0,plus,,151.0,351.0,
32,31,3,True,test,314.0,109.0,235.0,plus,,109.0,235.0,
32,31,4,True,test,343.0,110.0,247.0,plus,551.0,110.0,247.0,551.0
32,31,5,True,test,331.0,140.0,272.0,plus,,140.0,272.0,
32,32,1,True,test,361.0,327.0,339.0,plus,,327.0,339.0,
32,32,2,True,test,338.0,297.0,303.0,plus,295.0,295.0,297.0,303.0
32,32,3,True,test,293.0,258.0,274.0,plus,,258.0,274.0,
32,32,4,True,test,377.0,344.0,349.0,plus,,344.0,349.0,
32,32,5,True,test,329.0,297.0,299.0,plus,,297.0,299.0,
32,33,1,True,test,393.0,367.0,374.0,plus,370.0,367.0,370.0,374.0
32,33,2,True,test,361.0,337.0,353.0,plus,339.0,337.0,339.0,353.0
32,33,3,True,test,369.0,329.0,355.0,plus,,329.0,355.0,
32,33,4,True,test,394.0,354.0,374.0,plus,,354.0,374.0,
32,33,5,True,test,380.0,340.0,369.0,plus,,340.0,369.0,
32,34,1,True,test,451.0,404.0,414.0,plus,403.0,403.0,404.0,414.0
32,34,2,True,test,434.0,379.0,398.0,plus,403.0,379.0,398.0,403.0
32,34,3,True,test,446.0,394.0,401.0,plus,,394.0,401.0,
32,34,4,True,test,451.0,390.0,400.0,plus,,390.0,400.0,
32,34,5,True,test,425.0,382.0,392.0,plus,,382.0,392.0,
32,1,1,False,test,,,,,2407.0,2407.0,,
32,2,1,False,test,,,,,387.0,387.0,,
32,2,2,False,test,,,,,102.0,102.0,,
32,2,3,False,test,,,,,283.0,283.0,,
32,2,4,False,test,,,,,422.0,422.0,,
32,2,5,False,test,,,,,429.0,429.0,,
32,3,1,False,test,,,,,,,,
32,3,2,False,test,,,,,,,,
32,3,3,False,test,,,,,,,,
32,3,4,False,test,,,,,,,,
32,3,5,False,test,,,,,,,,
32,4,1,False,test,,51.0,78.0,minus,,51.0,78.0,
32,4,2,False,test,,117.0,92.0,plus,,92.0,117.0,
32,4,3,False,test,,81.0,97.0,plus,,81.0,97.0,
32,4,4,False,test,,83.0,101.0,plus,,83.0,101.0,
32,4,5,False,test,,65.0,94.0,minus,273.0,65.0,94.0,273.0
32,5,1,False,test,,594.0,564.0,minus,89.0,89.0,564.0,594.0
32,5,2,False,test,,,245.0,minus,,245.0,,
32,5,3,False,test,,,203.0,minus,,203.0,,
32,5,4,False,test,,,232.0,minus,108.0,108.0,232.0,
32,5,5,False,test,,,227.0,minus,92.0,92.0,227.0,
32,6,1,False,test,,,,,,,,
32,6,2,False,test,,,,,,,,
32,6,3,False,test,,,,,,,,
32,6,4,False,test,,,,,,,,
32,6,5,False,test,,,,,,,,
32,7,1,False,test,,154.0,424.0,minus,,154.0,424.0,
32,7,2,False,test,,210.0,431.0,minus,,210.0,431.0,
32,7,3,False,test,,246.0,438.0,plus,,246.0,438.0,
32,7,4,False,test,,212.0,683.0,plus,,212.0,683.0,
32,7,5,False,test,,159.0,425.0,minus,,159.0,425.0,
32,8,1,False,test,,137.0,217.0,plus,,137.0,217.0,
32,8,2,False,test,,129.0,248.0,minus,,129.0,248.0,
32,8,3,False,test,,158.0,257.0,plus,,158.0,257.0,
32,8,4,False,test,,112.0,349.0,minus,,112.0,349.0,
32,8,5,False,test,,108.0,278.0,plus,,108.0,278.0,
32,9,1,False,test,,71.0,106.0,minus,,71.0,106.0,
32,9,2,False,test,,155.0,268.0,minus,,155.0,268.0,
32,9,3,False,test,,107.0,140.0,minus,,107.0,140.0,
32,9,4,False,test,,112.0,240.0,plus,633.0,112.0,240.0,633.0
32,9,5,False,test,,242.0,335.0,minus,,242.0,335.0,
32,10,1,False,test,,,200.0,minus,,200.0,,
32,10,2,False,test,,301.0,284.0,minus,91.0,91.0,284.0,301.0
32,10,3,False,test,,270.0,283.0,plus,,270.0,283.0,
32,10,4,False,test,,,261.0,minus,66.0,66.0,261.0,
32,10,5,False,test,,,278.0,minus,,278.0,,
32,11,1,False,test,,,,,,,,
32,12,1,False,test,,,,,,,,
32,13,1,False,test,,,,,,,,
32,13,2,False,test,,,,,347.0,347.0,,
32,13,3,False,test,,,,,362.0,362.0,,
32,13,4,False,test,,,,,,,,
32,13,5,False,test,,,,,124.0,124.0,,
32,14,1,False,test,,,,,,,,
32,14,2,False,test,,398.0,206.0,minus,,206.0,398.0,
32,14,3,False,test,,,208.0,minus,,208.0,,
32,14,4,False,test,,,,,68.0,68.0,,
32,14,5,False,test,,,225.0,minus,,225.0,,
32,15,1,False,test,,195.0,207.0,plus,,195.0,207.0,
32,15,2,False,test,,238.0,253.0,plus,,238.0,253.0,
32,15,3,False,test,,225.0,243.0,plus,110.0,110.0,225.0,243.0
32,15,4,False,test,,219.0,234.0,plus,,219.0,234.0,
32,15,5,False,test,,246.0,262.0,plus,,246.0,262.0,
32,16,1,False,test,,,,,,,,
32,16,2,False,test,,,,,97.0,97.0,,
32,16,3,False,test,,,,,272.0,272.0,,
32,16,4,False,test,,,,,,,,
32,17,1,False,test,,,152.0,plus,262.0,152.0,262.0,
32,18,1,False,test,,,,,485.0,485.0,,
32,18,2,False,test,,,,,138.0,138.0,,
32,18,3,False,test,,,,,186.0,186.0,,
32,18,4,False,test,,,,,,,,
32,18,5,False,test,,,,,143.0,143.0,,
32,19,1,False,test,,,,,,,,
32,19,2,False,test,,,,,,,,
32,19,3,False,test,,,,,,,,
32,19,4,False,test,,,,,154.0,154.0,,
32,19,5,False,test,,,,,,,,
32,35,1,False,test,,,,,,,,
32,35,2,False,test,,,,,,,,
32,35,3,False,test,,,,,,,,
32,35,4,False,test,,,,,,,,
32,35,5,False,test,,,,,,,,
32,36,2,False,test,,152.0,555.0,minus,,152.0,555.0,
32,36,3,False,test,,173.0,,,383.0,173.0,383.0,
32,36,4,False,test,,152.0,228.0,plus,,152.0,228.0,
32,36,5,False,test,,167.0,536.0,minus,378.0,167.0,378.0,536.0
33,20,1,True,test,396.0,362.0,387.0,plus,341.0,341.0,362.0,387.0
33,20,2,True,test,418.0,385.0,397.0,plus,382.0,382.0,385.0,397.0
33,20,3,True,test,442.0,406.0,420.0,plus,,406.0,420.0,
33,20,4,True,test,412.0,376.0,393.0,plus,,376.0,393.0,
33,20,5,True,test,401.0,367.0,382.0,plus,324.0,324.0,367.0,382.0
33,21,1,True,test,339.0,315.0,330.0,plus,,315.0,330.0,
33,21,2,True,test,348.0,315.0,332.0,plus,,315.0,332.0,
33,21,3,True,test,352.0,321.0,337.0,plus,,321.0,337.0,
33,21,4,True,test,324.0,294.0,311.0,plus,,294.0,311.0,
33,21,5,True,test,343.0,316.0,332.0,plus,,316.0,332.0,
33,22,1,True,test,334.0,308.0,321.0,plus,80.0,80.0,308.0,321.0
33,22,2,True,test,349.0,325.0,341.0,plus,323.0,323.0,325.0,341.0
33,22,3,True,test,353.0,327.0,342.0,plus,,327.0,342.0,
33,22,4,True,test,353.0,330.0,342.0,plus,331.0,330.0,331.0,342.0
33,22,5,True,test,379.0,354.0,366.0,plus,355.0,354.0,355.0,366.0
33,23,1,True,test,391.0,361.0,361.0,plus,361.0,361.0,361.0,361.0
33,23,3,True,test,392.0,355.0,364.0,plus,355.0,355.0,355.0,364.0
33,23,4,True,test,399.0,363.0,372.0,plus,360.0,360.0,363.0,372.0
33,23,5,True,test,412.0,378.0,381.0,plus,376.0,376.0,378.0,381.0
33,24,1,True,test,369.0,337.0,344.0,plus,575.0,337.0,344.0,575.0
33,24,2,True,test,365.0,336.0,346.0,plus,,336.0,346.0,
33,24,3,True,test,386.0,361.0,367.0,plus,,361.0,367.0,
33,24,4,True,test,401.0,375.0,385.0,plus,,375.0,385.0,
33,24,5,True,test,382.0,352.0,362.0,plus,,352.0,362.0,
33,25,1,True,test,394.0,380.0,408.0,minus,,380.0,408.0,
33,25,2,True,test,393.0,406.0,390.0,plus,290.0,290.0,390.0,406.0
33,25,3,True,test,412.0,399.0,429.0,minus,318.0,318.0,399.0,429.0
33,25,4,True,test,413.0,394.0,408.0,plus,,394.0,408.0,
33,25,5,True,test,419.0,393.0,407.0,plus,,393.0,407.0,
33,26,1,True,test,366.0,,351.0,plus,218.0,218.0,351.0,
33,26,2,True,test,388.0,,375.0,plus,,375.0,,
33,26,3,True,test,359.0,,373.0,minus,277.0,277.0,373.0,
33,26,4,True,test,379.0,365.0,370.0,plus,,365.0,370.0,
33,26,5,True,test,386.0,369.0,384.0,plus,344.0,344.0,369.0,384.0
33,27,1,True,test,329.0,310.0,326.0,plus,265.0,265.0,310.0,326.0
33,27,2,True,test,357.0,347.0,356.0,plus,253.0,253.0,347.0,356.0
33,27,3,True,test,365.0,349.0,383.0,minus,293.0,293.0,349.0,383.0
33,27,4,True,test,370.0,357.0,369.0,plus,191.0,191.0,357.0,369.0
33,27,5,True,test,371.0,357.0,371.0,plus,279.0,279.0,357.0,371.0
33,28,1,True,test,371.0,335.0,349.0,plus,335.0,335.0,335.0,349.0
33,28,2,True,test,369.0,329.0,336.0,plus,,329.0,336.0,
33,28,3,True,test,389.0,359.0,364.0,plus,,359.0,364.0,
33,28,4,True,test,369.0,331.0,348.0,plus,50.0,50.0,331.0,348.0
33,28,5,True,test,457.0,416.0,430.0,plus,392.0,392.0,416.0,430.0
33,29,1,True,test,472.0,445.0,457.0,plus,,445.0,457.0,
33,29,2,True,test,490.0,459.0,471.0,plus,,459.0,471.0,
33,29,3,True,test,525.0,493.0,512.0,plus,483.0,483.0,493.0,512.0
33,29,4,True,test,499.0,467.0,480.0,plus,,467.0,480.0,
33,29,5,True,test,523.0,491.0,509.0,plus,461.0,461.0,491.0,509.0
33,30,1,True,test,350.0,304.0,347.0,plus,,304.0,347.0,
33,30,2,True,test,328.0,280.0,273.0,plus,,273.0,280.0,
33,30,3,True,test,393.0,341.0,353.0,plus,342.0,341.0,342.0,353.0
33,30,4,True,test,389.0,338.0,348.0,plus,337.0,337.0,338.0,348.0
33,30,5,True,test,375.0,316.0,333.0,plus,,316.0,333.0,
33,31,1,True,test,264.0,97.0,153.0,plus,,97.0,153.0,
33,31,2,True,test,282.0,138.0,194.0,plus,,138.0,194.0,
33,31,3,True,test,285.0,133.0,232.0,plus,,133.0,232.0,
33,31,4,True,test,275.0,120.0,178.0,plus,,120.0,178.0,
33,31,5,True,test,273.0,92.0,178.0,plus,555.0,92.0,178.0,555.0
33,32,1,True,test,384.0,329.0,344.0,plus,,329.0,344.0,
33,32,2,True,test,333.0,302.0,283.0,plus,142.0,142.0,283.0,302.0
33,32,3,True,test,456.0,417.0,415.0,plus,,415.0,417.0,
33,32,4,True,test,408.0,367.0,374.0,plus,210.0,210.0,367.0,374.0
33,32,5,True,test,431.0,391.0,396.0,plus,392.0,391.0,392.0,396.0
33,33,1,True,test,432.0,406.0,414.0,plus,,406.0,414.0,
33,33,2,True,test,441.0,430.0,421.0,plus,57.0,57.0,421.0,430.0
33,33,3,True,test,440.0,415.0,419.0,plus,416.0,415.0,416.0,419.0
33,33,4,True,test,414.0,380.0,395.0,plus,,380.0,395.0,
33,33,5,True,test,409.0,377.0,393.0,plus,,377.0,393.0,
33,34,1,True,test,450.0,410.0,427.0,plus,,410.0,427.0,
33,34,2,True,test,502.0,461.0,472.0,plus,487.0,461.0,472.0,487.0
33,34,3,True,test,470.0,449.0,464.0,plus,453.0,449.0,453.0,464.0
33,34,4,True,test,530.0,495.0,514.0,plus,495.0,495.0,495.0,514.0
33,34,5,True,test,501.0,469.0,480.0,plus,,469.0,480.0,
33,1,1,False,test,,,,,904.0,904.0,,
33,2,1,False,test,,,132.0,minus,,132.0,,
33,2,2,False,test,,,325.0,plus,,325.0,,
33,2,3,False,test,,,,,,,,
33,2,4,False,test,,,296.0,minus,,296.0,,
33,2,5,False,test,,,301.0,minus,97.0,97.0,301.0,
33,3,1,False,test,,,,,,,,
33,3,2,False,test,,,,,,,,
33,3,3,False,test,,,,,332.0,332.0,,
33,3,4,False,test,,,,,,,,
33,3,5,False,test,,,,,121.0,121.0,,
33,4,1,False,test,,70.0,99.0,minus,,70.0,99.0,
33,4,2,False,test,,114.0,111.0,minus,,111.0,114.0,
33,4,3,False,test,,81.0,113.0,minus,,81.0,113.0,
33,4,4,False,test,,96.0,125.0,minus,,96.0,125.0,
33,4,5,False,test,,168.0,164.0,minus,352.0,164.0,168.0,352.0
33,5,1,False,test,,131.0,164.0,minus,,131.0,164.0,
33,5,2,False,test,,237.0,276.0,minus,555.0,237.0,276.0,555.0
33,5,3,False,test,,,229.0,minus,104.0,104.0,229.0,
33,5,4,False,test,,,215.0,minus,,215.0,,
33,5,5,False,test,,,220.0,minus,96.0,96.0,220.0,
33,6,1,False,test,,,,,,,,
33,6,2,False,test,,,,,,,,
33,6,3,False,test,,,,,87.0,87.0,,
33,6,4,False,test,,,,,,,,
33,6,5,False,test,,,,,,,,
33,7,1,False,test,,510.0,,,,510.0,,
33,7,2,False,test,,,,,,,,
33,7,3,False,test,,,,,,,,
33,7,4,False,test,,,,,,,,
33,7,5,False,test,,,,,,,,
33,8,1,False,test,,105.0,126.0,plus,,105.0,126.0,
33,8,2,False,test,,178.0,197.0,plus,,178.0,197.0,
33,8,3,False,test,,154.0,247.0,plus,,154.0,247.0,
33,8,4,False,test,,157.0,246.0,plus,,157.0,246.0,
33,8,5,False,test,,156.0,248.0,plus,,156.0,248.0,
33,9,1,False,test,,78.0,156.0,plus,,78.0,156.0,
33,9,2,False,test,,174.0,258.0,plus,,174.0,258.0,
33,9,3,False,test,,179.0,198.0,plus,92.0,92.0,179.0,198.0
33,9,4,False,test,,176.0,196.0,plus,,176.0,196.0,
33,9,5,False,test,,165.0,184.0,plus,82.0,82.0,165.0,184.0
33,10,1,False,test,,153.0,194.0,minus,,153.0,194.0,
33,10,2,False,test,,182.0,201.0,plus,,182.0,201.0,
33,10,3,False,test,,173.0,276.0,plus,,173.0,276.0,
33,10,4,False,test,,159.0,178.0,plus,,159.0,178.0,
33,10,5,False,test,,131.0,184.0,plus,,131.0,184.0,
33,11,1,False,test,,,,,,,,
33,12,1,False,test,,,,,847.0,847.0,,
33,13,1,False,test,,,,,,,,
33,13,2,False,test,,,,,380.0,380.0,,
33,13,3,False,test,,,,,446.0,446.0,,
33,13,4,False,test,,,,,380.0,380.0,,
33,13,5,False,test,,,,,224.0,224.0,,
33,14,1,False,test,,21.0,144.0,minus,,21.0,144.0,
33,14,2,False,test,,71.0,97.0,plus,305.0,71.0,97.0,305.0
33,14,3,False,test,,70.0,,,303.0,70.0,303.0,
33,14,4,False,test,,65.0,,,308.0,65.0,308.0,
33,14,5,False,test,,,,,312.0,312.0,,
33,15,1,False,test,,148.0,160.0,plus,,148.0,160.0,
33,15,2,False,test,,202.0,207.0,plus,,202.0,207.0,
33,15,3,False,test,,299.0,314.0,plus,287.0,287.0,299.0,314.0
33,15,4,False,test,,,220.0,plus,192.0,192.0,220.0,
33,15,5,False,test,,218.0,225.0,plus,186.0,186.0,218.0,225.0
33,16,1,False,test,,44.0,78.0,minus,,44.0,78.0,
33,16,2,False,test,,,124.0,minus,,124.0,,
33,16,3,False,test,,71.0,117.0,minus,,71.0,117.0,
33,16,4,False,test,,79.0,121.0,minus,,79.0,121.0,
33,16,5,False,test,,,124.0,minus,61.0,61.0,124.0,
33,17,1,False,test,,,33.0,minus,815.0,33.0,815.0,
33,18,1,False,test,,,,,,,,
33,18,2,False,test,,,,,,,,
33,18,3,False,test,,,,,,,,
33,18,5,False,test,,,,,,,,
33,19,1,False,test,,,,,,,,
33,19,2,False,test,,,,,,,,
33,19,3,False,test,,,,,,,,
33,19,4,False,test,,,,,,,,
33,19,5,False,test,,,,,,,,
33,35,1,False,test,,,279.0,plus,,279.0,,
33,35,2,False,test,,,284.0,plus,,284.0,,
33,35,3,False,test,,,256.0,plus,858.0,256.0,858.0,
33,35,4,False,test,,,267.0,plus,74.0,74.0,267.0,
33,35,5,False,test,,,722.0,minus,,722.0,,
33,36,1,False,test,,,,,97.0,97.0,,
33,36,2,False,test,,,,,,,,
33,36,3,False,test,,,429.0,plus,,429.0,,
33,36,4,False,test,,,410.0,plus,,410.0,,
33,36,5,False,test,,556.0,544.0,minus,,544.0,556.0,
35,20,1,True,train,375.0,,330.0,minus,,330.0,,
35,20,2,True,train,345.0,327.0,340.0,plus,,327.0,340.0,
35,20,3,True,train,367.0,346.0,364.0,plus,317.0,317.0,346.0,364.0
35,20,4,True,train,386.0,347.0,401.0,minus,341.0,341.0,347.0,401.0
35,20,5,True,train,448.0,404.0,426.0,plus,,404.0,426.0,
35,21,1,True,train,316.0,295.0,297.0,plus,300.0,295.0,297.0,300.0
35,21,2,True,train,362.0,348.0,350.0,plus,348.0,348.0,348.0,350.0
35,21,3,True,train,354.0,339.0,342.0,plus,338.0,338.0,339.0,342.0
35,21,4,True,train,333.0,319.0,323.0,plus,,319.0,323.0,
35,21,5,True,train,352.0,312.0,329.0,plus,,312.0,329.0,
35,22,1,True,train,395.0,372.0,383.0,plus,,372.0,383.0,
35,22,2,True,train,383.0,361.0,379.0,plus,358.0,358.0,361.0,379.0
35,22,3,True,train,447.0,425.0,445.0,plus,,425.0,445.0,
35,22,4,True,train,440.0,417.0,434.0,plus,194.0,194.0,417.0,434.0
35,22,5,True,train,394.0,372.0,384.0,plus,,372.0,384.0,
35,23,1,True,train,567.0,,576.0,minus,351.0,351.0,576.0,
35,23,2,True,train,578.0,565.0,592.0,minus,832.0,565.0,592.0,832.0
35,23,3,True,train,635.0,603.0,622.0,plus,600.0,600.0,603.0,622.0
35,23,4,True,train,505.0,467.0,513.0,minus,338.0,338.0,467.0,513.0
35,23,5,True,train,558.0,509.0,552.0,plus,509.0,509.0,509.0,552.0
35,24,1,True,train,447.0,426.0,433.0,plus,321.0,321.0,426.0,433.0
35,24,2,True,train,496.0,474.0,484.0,plus,394.0,394.0,474.0,484.0
35,24,3,True,train,494.0,475.0,467.0,plus,477.0,467.0,475.0,477.0
35,24,4,True,train,504.0,483.0,495.0,plus,375.0,375.0,483.0,495.0
35,24,5,True,train,496.0,474.0,485.0,plus,468.0,468.0,474.0,485.0
35,25,1,True,train,490.0,,610.0,plus,,610.0,,
35,25,2,True,train,462.0,,,,409.0,409.0,,
35,25,3,True,train,531.0,470.0,605.0,plus,462.0,462.0,470.0,605.0
35,25,4,True,train,595.0,526.0,560.0,minus,512.0,512.0,526.0,560.0
35,25,5,True,train,592.0,,607.0,minus,464.0,464.0,607.0,
35,26,1,True,train,521.0,510.0,511.0,plus,453.0,453.0,510.0,511.0
35,26,2,True,train,588.0,576.0,574.0,plus,,574.0,576.0,
35,26,3,True,train,552.0,536.0,543.0,plus,506.0,506.0,536.0,543.0
35,26,4,True,train,519.0,507.0,510.0,plus,476.0,476.0,507.0,510.0
35,26,5,True,train,450.0,,438.0,plus,414.0,414.0,438.0,
35,27,1,True,train,406.0,389.0,403.0,plus,68.0,68.0,389.0,403.0
35,27,2,True,train,487.0,467.0,481.0,plus,319.0,319.0,467.0,481.0
35,27,3,True,train,453.0,432.0,447.0,plus,289.0,289.0,432.0,447.0
35,27,4,True,train,516.0,495.0,510.0,plus,323.0,323.0,495.0,510.0
35,27,5,True,train,484.0,468.0,482.0,plus,271.0,271.0,468.0,482.0
35,28,1,True,train,639.0,597.0,616.0,plus,538.0,538.0,597.0,616.0
35,28,2,True,train,633.0,593.0,610.0,plus,540.0,540.0,593.0,610.0
35,28,3,True,train,593.0,555.0,570.0,plus,81.0,81.0,555.0,570.0
35,28,4,True,train,623.0,585.0,633.0,minus,131.0,131.0,585.0,633.0
35,28,5,True,train,615.0,575.0,626.0,minus,533.0,533.0,575.0,626.0
35,29,1,True,train,602.0,570.0,587.0,plus,61.0,61.0,570.0,587.0
35,29,2,True,train,569.0,536.0,555.0,plus,514.0,514.0,536.0,555.0
35,29,3,True,train,630.0,594.0,615.0,plus,116.0,116.0,594.0,615.0
35,29,4,True,train,567.0,535.0,552.0,plus,,535.0,552.0,
35,29,5,True,train,612.0,578.0,596.0,plus,934.0,578.0,596.0,934.0
35,30,1,True,train,681.0,666.0,696.0,minus,131.0,131.0,666.0,696.0
35,30,2,True,train,378.0,,389.0,minus,,389.0,,
35,30,3,True,train,403.0,346.0,348.0,plus,581.0,346.0,348.0,581.0
35,30,4,True,train,412.0,,422.0,minus,,422.0,,
35,30,5,True,train,402.0,357.0,419.0,minus,,357.0,419.0,
35,31,1,True,train,345.0,161.0,354.0,minus,,161.0,354.0,
35,31,2,True,train,362.0,180.0,312.0,plus,,180.0,312.0,
35,31,3,True,train,372.0,147.0,276.0,plus,583.0,147.0,276.0,583.0
35,31,4,True,train,359.0,175.0,271.0,plus,655.0,175.0,271.0,655.0
35,31,5,True,train,369.0,184.0,314.0,plus,,184.0,314.0,
35,32,1,True,train,392.0,332.0,402.0,minus,,332.0,402.0,
35,32,2,True,train,357.0,321.0,325.0,plus,303.0,303.0,321.0,325.0
35,32,3,True,train,412.0,362.0,425.0,minus,,362.0,425.0,
35,32,4,True,train,406.0,368.0,418.0,minus,,368.0,418.0,
35,32,5,True,train,388.0,355.0,371.0,plus,,355.0,371.0,
35,33,1,True,train,404.0,378.0,393.0,plus,381.0,378.0,381.0,393.0
35,33,2,True,train,360.0,334.0,354.0,plus,336.0,334.0,336.0,354.0
35,33,3,True,train,425.0,388.0,404.0,plus,687.0,388.0,404.0,687.0
35,33,4,True,train,468.0,437.0,459.0,plus,438.0,437.0,438.0,459.0
35,33,5,True,train,409.0,,389.0,plus,,389.0,,
35,34,1,True,train,559.0,508.0,526.0,plus,,508.0,526.0,
35,34,2,True,train,457.0,418.0,385.0,plus,,385.0,418.0,
35,34,4,True,train,397.0,349.0,248.0,plus,,248.0,349.0,
35,34,5,True,train,453.0,402.0,367.0,plus,,367.0,402.0,
35,1,1,False,train,,,,,365.0,365.0,,
35,2,1,False,train,,,247.0,minus,152.0,152.0,247.0,
35,2,2,False,train,,,171.0,minus,82.0,82.0,171.0,
35,2,3,False,train,,,,,148.0,148.0,,
35,2,4,False,train,,,,,455.0,455.0,,
35,2,5,False,train,,,,,,,,
35,3,1,False,train,,,,,,,,
35,3,2,False,train,,,,,385.0,385.0,,
35,3,3,False,train,,,,,325.0,325.0,,
35,3,4,False,train,,,,,,,,
35,3,5,False,train,,,,,,,,
35,4,1,False,train,,93.0,89.0,minus,,89.0,93.0,
35,4,2,False,train,,125.0,158.0,minus,,125.0,158.0,
35,4,3,False,train,,138.0,134.0,minus,,134.0,138.0,
35,4,4,False,train,,132.0,129.0,minus,,129.0,132.0,
35,4,5,False,train,,94.0,124.0,minus,,94.0,124.0,
35,5,1,False,train,,,166.0,minus,104.0,104.0,166.0,
35,5,2,False,train,,,180.0,minus,,180.0,,
35,5,3,False,train,,,161.0,minus,,161.0,,
35,5,4,False,train,,,163.0,minus,311.0,163.0,311.0,
